Sender_id_1,Sender_fullname_1,Recipient_fullname_1,Email_Subject_1,Subject_Type_1,SentDate_1,Weekday_1,SentHour_1,SentTime_1,Department_1,Title_1
44,Orhan Strum,Willem Vasco-Pais,RE: Maximizing quarterly profits,Work related,14/1/2014,Tuesday,During_work_hours,13:48,Executive,SVP/COO
39,Lucas Alcazar,Isak Baza,RE: Seeing strange network activity,Work related,14/1/2014,Tuesday,During_work_hours,13:51,IT,IT Helpdesk
39,Lucas Alcazar,Nils Calixto,RE: Seeing strange network activity,Work related,14/1/2014,Tuesday,During_work_hours,13:51,IT,IT Helpdesk
39,Lucas Alcazar,Sven Flecha,RE: Seeing strange network activity,Work related,14/1/2014,Tuesday,During_work_hours,13:51,IT,IT Helpdesk
39,Lucas Alcazar,Isak Baza,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,14:00,IT,IT Helpdesk
39,Lucas Alcazar,Nils Calixto,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,14:00,IT,IT Helpdesk
39,Lucas Alcazar,Sven Flecha,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,14:00,IT,IT Helpdesk
39,Lucas Alcazar,Isak Baza,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,14:02,IT,IT Helpdesk
39,Lucas Alcazar,Nils Calixto,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,14:02,IT,IT Helpdesk
39,Lucas Alcazar,Sven Flecha,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,14:02,IT,IT Helpdesk
20,Felix Balas,Vira Frente,RE: Wellhead flow rate data,Work related,14/1/2014,Tuesday,During_work_hours,14:10,Engineering,Engineer
20,Felix Balas,Axel Calzas,RE: Wellhead flow rate data,Work related,14/1/2014,Tuesday,During_work_hours,14:10,Engineering,Engineer
26,Inga Ferro,Minke Mies,Late for meeting,Work related,14/1/2014,Tuesday,During_work_hours,14:14,Security,Site Control
34,Lars Azada,Anda Ribera,RE: Who�s tracking the office pool,Work related,14/1/2014,Tuesday,During_work_hours,14:15,Engineering,Engineer
49,Sven Flecha,Lucas Alcazar,RE: Take a look at this,Non-work related,14/1/2014,Tuesday,During_work_hours,14:19,IT,IT Technician
49,Sven Flecha,Isak Baza,RE: Take a look at this,Non-work related,14/1/2014,Tuesday,During_work_hours,14:19,IT,IT Technician
49,Sven Flecha,Nils Calixto,RE: Take a look at this,Non-work related,14/1/2014,Tuesday,During_work_hours,14:19,IT,IT Technician
5,Anda Ribera,Lars Azada,RE: Who�s tracking the office pool,Work related,14/1/2014,Tuesday,During_work_hours,14:22,Administration,Assistant to CFO
11,Carla Forluniau,Mat Bramar,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,14:22,Administration,Assistant to IT Group Manager
11,Carla Forluniau,Anda Ribera,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,14:22,Administration,Assistant to IT Group Manager
11,Carla Forluniau,Rachel Pantanal,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,14:22,Administration,Assistant to IT Group Manager
11,Carla Forluniau,Linda Lagos,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,14:22,Administration,Assistant to IT Group Manager
11,Carla Forluniau,Ruscella Mies Haber,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,14:22,Administration,Assistant to IT Group Manager
11,Carla Forluniau,Cornelia Lais,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,14:22,Administration,Assistant to IT Group Manager
53,Vira Frente,Felix Balas,RE: Wellhead flow rate data,Work related,14/1/2014,Tuesday,During_work_hours,14:23,Engineering,Hydraulic Technician
53,Vira Frente,Axel Calzas,RE: Wellhead flow rate data,Work related,14/1/2014,Tuesday,During_work_hours,14:23,Engineering,Hydraulic Technician
37,Linnea Bergen,Inga Ferro,Action: Virus detected on your system,Work related,14/1/2014,Tuesday,During_work_hours,14:33,IT,IT Group Manager
37,Linnea Bergen,Loreto Bodrogi,Action: Virus detected on your system,Work related,14/1/2014,Tuesday,During_work_hours,14:33,IT,IT Group Manager
37,Linnea Bergen,Isia Vann,Action: Virus detected on your system,Work related,14/1/2014,Tuesday,During_work_hours,14:33,IT,IT Group Manager
37,Linnea Bergen,Hennie Osvaldo,Action: Virus detected on your system,Work related,14/1/2014,Tuesday,During_work_hours,14:33,IT,IT Group Manager
37,Linnea Bergen,Minke Mies,Action: Virus detected on your system,Work related,14/1/2014,Tuesday,During_work_hours,14:33,IT,IT Group Manager
37,Linnea Bergen,Ruscella Mies Haber,Action: Virus detected on your system,Work related,14/1/2014,Tuesday,During_work_hours,14:33,IT,IT Group Manager
34,Lars Azada,Lidelse Dedos,Supplies,Work related,14/1/2014,Tuesday,During_work_hours,14:38,Engineering,Engineer
49,Sven Flecha,Lucas Alcazar,Conference report,Work related,14/1/2014,Tuesday,During_work_hours,14:41,IT,IT Technician
49,Sven Flecha,Isak Baza,Conference report,Work related,14/1/2014,Tuesday,During_work_hours,14:41,IT,IT Technician
50,Valeria Morlun,Varro Awelon,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,14:48,Facilities,Truck Driver
50,Valeria Morlun,Claudio Hawelon,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,14:48,Facilities,Truck Driver
50,Valeria Morlun,Dante Coginian,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,14:48,Facilities,Truck Driver
50,Valeria Morlun,Dylan Scozzese,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,14:48,Facilities,Truck Driver
50,Valeria Morlun,Benito Hawelon,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,14:48,Facilities,Truck Driver
50,Valeria Morlun,Henk Mies,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,14:48,Facilities,Truck Driver
50,Valeria Morlun,Emile Arpa,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,14:48,Facilities,Truck Driver
43,Nils Calixto,Lucas Alcazar,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,14:58,IT,IT Technician
43,Nils Calixto,Isak Baza,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,14:58,IT,IT Technician
43,Nils Calixto,Sven Flecha,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,14:58,IT,IT Technician
49,Sven Flecha,Lucas Alcazar,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,15:01,IT,IT Technician
49,Sven Flecha,Isak Baza,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,15:01,IT,IT Technician
49,Sven Flecha,Nils Calixto,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,15:01,IT,IT Technician
42,Minke Mies,Inga Ferro,RE: Late for meeting,Work related,14/1/2014,Tuesday,During_work_hours,15:04,Security,Perimeter Control
26,Inga Ferro,Minke Mies,RE: Late for meeting,Work related,14/1/2014,Tuesday,During_work_hours,15:05,Security,Site Control
41,Mat Bramar,Anda Ribera,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:06,Administration,Assistant to CEO
41,Mat Bramar,Rachel Pantanal,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:06,Administration,Assistant to CEO
41,Mat Bramar,Linda Lagos,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:06,Administration,Assistant to CEO
41,Mat Bramar,Ruscella Mies Haber,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:06,Administration,Assistant to CEO
41,Mat Bramar,Carla Forluniau,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:06,Administration,Assistant to CEO
41,Mat Bramar,Cornelia Lais,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:06,Administration,Assistant to CEO
13,Claudio Hawelon,Albina Hafon,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,15:13,Facilities,Truck Driver
13,Claudio Hawelon,Emile Arpa,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,15:13,Facilities,Truck Driver
13,Claudio Hawelon,Varro Awelon,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,15:13,Facilities,Truck Driver
6,Axel Calzas,Vira Frente,RE: Wellhead flow rate data,Work related,14/1/2014,Tuesday,During_work_hours,15:18,Engineering,Drill Technician
6,Axel Calzas,Felix Balas,RE: Wellhead flow rate data,Work related,14/1/2014,Tuesday,During_work_hours,15:18,Engineering,Drill Technician
1,Ada Campo-Corrente,Orhan Strum,RE: Impact of local politics on profit margin,Work related,14/1/2014,Tuesday,During_work_hours,15:20,Executive,SVP/CIO
1,Ada Campo-Corrente,Willem Vasco-Pais,RE: Impact of local politics on profit margin,Work related,14/1/2014,Tuesday,During_work_hours,15:20,Executive,SVP/CIO
1,Ada Campo-Corrente,Ingrid Barranco,RE: Impact of local politics on profit margin,Work related,14/1/2014,Tuesday,During_work_hours,15:20,Executive,SVP/CIO
6,Axel Calzas,Vira Frente,RE: Wellhead flow rate data,Work related,14/1/2014,Tuesday,During_work_hours,15:20,Engineering,Drill Technician
6,Axel Calzas,Felix Balas,RE: Wellhead flow rate data,Work related,14/1/2014,Tuesday,During_work_hours,15:20,Engineering,Drill Technician
54,Willem Vasco-Pais,Ada Campo-Corrente,RE: Impact of local politics on profit margin,Work related,14/1/2014,Tuesday,During_work_hours,15:24,Executive,Environmental Safety Advisor
54,Willem Vasco-Pais,Orhan Strum,RE: Impact of local politics on profit margin,Work related,14/1/2014,Tuesday,During_work_hours,15:24,Executive,Environmental Safety Advisor
54,Willem Vasco-Pais,Ingrid Barranco,RE: Impact of local politics on profit margin,Work related,14/1/2014,Tuesday,During_work_hours,15:24,Executive,Environmental Safety Advisor
28,Irene Nant,Cecilia Morluniau,Who took the toolbox out of my truck?,Work related,14/1/2014,Tuesday,During_work_hours,15:25,Facilities,Truck Driver
28,Irene Nant,Claudio Hawelon,Who took the toolbox out of my truck?,Work related,14/1/2014,Tuesday,During_work_hours,15:25,Facilities,Truck Driver
28,Irene Nant,Albina Hafon,Who took the toolbox out of my truck?,Work related,14/1/2014,Tuesday,During_work_hours,15:25,Facilities,Truck Driver
39,Lucas Alcazar,Isak Baza,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,15:28,IT,IT Helpdesk
39,Lucas Alcazar,Nils Calixto,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,15:28,IT,IT Helpdesk
39,Lucas Alcazar,Sven Flecha,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,15:28,IT,IT Helpdesk
41,Mat Bramar,Anda Ribera,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:28,Administration,Assistant to CEO
41,Mat Bramar,Rachel Pantanal,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:28,Administration,Assistant to CEO
41,Mat Bramar,Linda Lagos,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:28,Administration,Assistant to CEO
41,Mat Bramar,Ruscella Mies Haber,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:28,Administration,Assistant to CEO
41,Mat Bramar,Carla Forluniau,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:28,Administration,Assistant to CEO
41,Mat Bramar,Cornelia Lais,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,15:28,Administration,Assistant to CEO
42,Minke Mies,Inga Ferro,RE: Late for meeting,Work related,14/1/2014,Tuesday,During_work_hours,15:36,Security,Perimeter Control
41,Mat Bramar,Anda Ribera,RE: Too funy - you have to see this...,Non-work related,14/1/2014,Tuesday,During_work_hours,15:37,Administration,Assistant to CEO
41,Mat Bramar,Rachel Pantanal,RE: Too funy - you have to see this...,Non-work related,14/1/2014,Tuesday,During_work_hours,15:37,Administration,Assistant to CEO
41,Mat Bramar,Linda Lagos,RE: Too funy - you have to see this...,Non-work related,14/1/2014,Tuesday,During_work_hours,15:37,Administration,Assistant to CEO
41,Mat Bramar,Ruscella Mies Haber,RE: Too funy - you have to see this...,Non-work related,14/1/2014,Tuesday,During_work_hours,15:37,Administration,Assistant to CEO
41,Mat Bramar,Carla Forluniau,RE: Too funy - you have to see this...,Non-work related,14/1/2014,Tuesday,During_work_hours,15:37,Administration,Assistant to CEO
41,Mat Bramar,Cornelia Lais,RE: Too funy - you have to see this...,Non-work related,14/1/2014,Tuesday,During_work_hours,15:37,Administration,Assistant to CEO
12,Cecilia Morluniau,Irene Nant,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,15:37,Facilities,Truck Driver
12,Cecilia Morluniau,Albina Hafon,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,15:37,Facilities,Truck Driver
43,Nils Calixto,Lucas Alcazar,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,15:42,IT,IT Technician
43,Nils Calixto,Isak Baza,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,15:42,IT,IT Technician
43,Nils Calixto,Sven Flecha,RE: Can someone verify this behavior?,Work related,14/1/2014,Tuesday,During_work_hours,15:42,IT,IT Technician
23,Henk Mies,Claudio Hawelon,Route suggestion for next shift,Work related,14/1/2014,Tuesday,During_work_hours,15:42,Facilities,Truck Driver
23,Henk Mies,Albina Hafon,Route suggestion for next shift,Work related,14/1/2014,Tuesday,During_work_hours,15:42,Facilities,Truck Driver
23,Henk Mies,Dylan Scozzese,Route suggestion for next shift,Work related,14/1/2014,Tuesday,During_work_hours,15:42,Facilities,Truck Driver
23,Henk Mies,Irene Nant,Route suggestion for next shift,Work related,14/1/2014,Tuesday,During_work_hours,15:42,Facilities,Truck Driver
23,Henk Mies,Varro Awelon,Route suggestion for next shift,Work related,14/1/2014,Tuesday,During_work_hours,15:42,Facilities,Truck Driver
23,Henk Mies,Benito Hawelon,Route suggestion for next shift,Work related,14/1/2014,Tuesday,During_work_hours,15:42,Facilities,Truck Driver
23,Henk Mies,Dante Coginian,Route suggestion for next shift,Work related,14/1/2014,Tuesday,During_work_hours,15:42,Facilities,Truck Driver
26,Inga Ferro,Minke Mies,RE: Late for meeting,Work related,14/1/2014,Tuesday,During_work_hours,15:48,Security,Site Control
39,Lucas Alcazar,Nils Calixto,Article - interesting,Non-work related,14/1/2014,Tuesday,During_work_hours,15:48,IT,IT Helpdesk
19,Emile Arpa,Cecilia Morluniau,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,15:51,Facilities,Janitor
19,Emile Arpa,Claudio Hawelon,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,15:51,Facilities,Janitor
19,Emile Arpa,Adan Morlun,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,15:51,Facilities,Janitor
19,Emile Arpa,Varro Awelon,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,15:51,Facilities,Janitor
19,Emile Arpa,Albina Hafon,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,15:51,Facilities,Janitor
19,Emile Arpa,Valeria Morlun,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,15:51,Facilities,Janitor
47,Sten Sanjorge Jr.,Willem Vasco-Pais,RE: Operational efficiencies,Work related,14/1/2014,Tuesday,During_work_hours,15:52,Executive,President/CEO
23,Henk Mies,Dylan Scozzese,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,15:55,Facilities,Truck Driver
23,Henk Mies,Varro Awelon,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,15:55,Facilities,Truck Driver
23,Henk Mies,Emile Arpa,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,15:55,Facilities,Truck Driver
35,Lidelse Dedos,Axel Calzas,Wellhead flow rate data,Work related,14/1/2014,Tuesday,During_work_hours,15:57,Engineering,Engineering Group Manager
54,Willem Vasco-Pais,Orhan Strum,RE: Maximizing quarterly profits,Work related,14/1/2014,Tuesday,During_work_hours,16:02,Executive,Environmental Safety Advisor
54,Willem Vasco-Pais,Ada Campo-Corrente,RE: Impact of local politics on profit margin,Work related,14/1/2014,Tuesday,During_work_hours,16:13,Executive,Environmental Safety Advisor
54,Willem Vasco-Pais,Orhan Strum,RE: Impact of local politics on profit margin,Work related,14/1/2014,Tuesday,During_work_hours,16:13,Executive,Environmental Safety Advisor
54,Willem Vasco-Pais,Ingrid Barranco,RE: Impact of local politics on profit margin,Work related,14/1/2014,Tuesday,During_work_hours,16:13,Executive,Environmental Safety Advisor
42,Minke Mies,Inga Ferro,RE: Late for meeting,Work related,14/1/2014,Tuesday,During_work_hours,16:18,Security,Perimeter Control
46,Ruscella Mies Haber,Mat Bramar,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,16:21,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Anda Ribera,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,16:21,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Rachel Pantanal,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,16:21,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Linda Lagos,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,16:21,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Carla Forluniau,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,16:21,Administration,Assistant to Engineering Group Manager
46,Ruscella Mies Haber,Cornelia Lais,RE: Babysitting recommendations,Non-work related,14/1/2014,Tuesday,During_work_hours,16:21,Administration,Assistant to Engineering Group Manager
28,Irene Nant,Dylan Scozzese,RE: Traffic advisory for today,Work related,14/1/2014,Tuesday,During_work_hours,16:27,Facilities,Truck Driver
28,Irene Nant,Claudio Hawelon,RE: Traffic advisory for today,Work related,14/1/2014,Tuesday,During_work_hours,16:27,Facilities,Truck Driver
28,Irene Nant,Emile Arpa,RE: Traffic advisory for today,Work related,14/1/2014,Tuesday,During_work_hours,16:27,Facilities,Truck Driver
16,Dylan Scozzese,Valeria Morlun,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Truck Driver
16,Dylan Scozzese,Varro Awelon,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Truck Driver
16,Dylan Scozzese,Albina Hafon,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Truck Driver
16,Dylan Scozzese,Henk Mies,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Truck Driver
16,Dylan Scozzese,Benito Hawelon,RE: Facilities preparations for VIP visit,Work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Truck Driver
15,Dante Coginian,Irene Nant,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Lead Janitor
15,Dante Coginian,Cecilia Morluniau,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Lead Janitor
15,Dante Coginian,Claudio Hawelon,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Lead Janitor
15,Dante Coginian,Benito Hawelon,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Lead Janitor
15,Dante Coginian,Dylan Scozzese,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Lead Janitor
15,Dante Coginian,Adan Morlun,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Lead Janitor
15,Dante Coginian,Henk Mies,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Lead Janitor
15,Dante Coginian,Emile Arpa,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Lead Janitor
15,Dante Coginian,Varro Awelon,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:29,Facilities,Lead Janitor
28,Irene Nant,Benito Hawelon,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:52,Facilities,Truck Driver
28,Irene Nant,Claudio Hawelon,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:52,Facilities,Truck Driver
28,Irene Nant,Cecilia Morluniau,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:52,Facilities,Truck Driver
28,Irene Nant,Dylan Scozzese,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:52,Facilities,Truck Driver
28,Irene Nant,Emile Arpa,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:52,Facilities,Truck Driver
28,Irene Nant,Dante Coginian,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:52,Facilities,Truck Driver
28,Irene Nant,Adan Morlun,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:52,Facilities,Truck Driver
28,Irene Nant,Varro Awelon,RE: Be Careful!,Non-work related,14/1/2014,Tuesday,During_work_hours,16:52,Facilities,Truck Driver
41,Mat Bramar,Rachel Pantanal,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Lars Azada,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Felix Balas,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Isande Borrasca,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Axel Calzas,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Gustav Cazar,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Lidelse Dedos,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Birgitta Frente,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Vira Frente,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Adra Nubarron,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Marin Onda,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Kare Orilla,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Elsa Orilla,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Brand Tempestad,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Ingrid Barranco,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Ada Campo-Corrente,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Sten Sanjorge Jr.,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Orhan Strum,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Willem Vasco-Pais,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Bertrand Ovan,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Albina Hafon,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Benito Hawelon,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Claudio Hawelon,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Henk Mies,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Valeria Morlun,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Adan Morlun,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Cecilia Morluniau,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Irene Nant,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Dylan Scozzese,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Lucas Alcazar,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Isak Baza,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Linnea Bergen,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Nils Calixto,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Sven Flecha,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Hideki Cocinaro,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Inga Ferro,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Loreto Bodrogi,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Isia Vann,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Stenig Fusil,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Hennie Osvaldo,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
41,Mat Bramar,Kanon Herrero,Updated Safety Policies,Work related,14/1/2014,Tuesday,During_work_hours,16:54,Administration,Assistant to CEO
